date,USA,BRA,MEX,IND,GBR,ITA,FRA,ESP,COL,ARG,ZAF,IDN,UKR,TUR,CAN,CHL,BEL,HUN,ECU,BGR,PHL,BOL,CHE,JPN,BGD,TUN,MAR,GRC,GTM,SAU,HRV,KAZ,SRB,MDA,IRL,HND,PRY,SVN,GEO,AZE,LTU,ARM,DOM,DZA,NPL
2020-10-01,46243.0,35783.0,5099.0,81484.0,6918.0,2548.0,13025.0,9419.0,5660.0,14001.0,1745.0,4174.0,4179.0,1407.0,1884.0,1759.0,2607.0,848.0,1537.0,0.0,2385.0,405.0,550.0,633.0,1508.0,0.0,2391.0,411.0,663.0,492.0,234.0,251.0,111.0,1022.0,442.0,698.0,1041.0,175.0,448.0,80.0,142.0,491.0,519.0,160.0,1911.0
2020-10-02,53443.0,32818.0,4775.0,79476.0,6974.0,2499.0,12324.0,11325.0,6193.0,14687.0,1749.0,4317.0,4751.0,1442.0,2167.0,1840.0,3175.0,1322.0,950.0,503.0,2599.0,503.0,552.0,542.0,1396.0,1308.0,2521.0,460.0,681.0,481.0,333.0,298.0,73.0,952.0,466.0,671.0,885.0,238.0,453.0,144.0,133.0,532.0,622.0,157.0,2722.0
2020-10-03,49281.0,23008.0,4863.0,75829.0,12871.0,2843.0,16514.0,0.0,6615.0,11129.0,1883.0,4007.0,4785.0,1502.0,1761.0,1881.0,3389.0,1086.0,817.0,182.0,2652.0,350.0,0.0,574.0,1182.0,1223.0,2663.0,267.0,658.0,419.0,241.0,228.0,107.0,872.0,605.0,519.0,768.0,227.0,471.0,108.0,121.0,543.0,576.0,148.0,2120.0
2020-10-04,33130.0,8715.0,3712.0,74442.0,22965.0,2578.0,12504.0,0.0,6905.0,7668.0,1573.0,3992.0,4263.0,1429.0,1661.0,1708.0,2612.0,858.0,683.0,69.0,3167.0,299.0,0.0,400.0,1125.0,1286.0,2044.0,229.0,215.0,390.0,258.0,264.0,59.0,691.0,364.0,841.0,730.0,168.0,554.0,130.0,127.0,571.0,554.0,141.0,2253.0
2020-10-05,37357.0,26053.0,4270.0,61267.0,12595.0,2257.0,5375.0,23480.0,7106.0,11242.0,926.0,3622.0,3905.0,1603.0,2419.0,1567.0,1968.0,905.0,305.0,283.0,2265.0,239.0,1548.0,279.0,1442.0,0.0,1423.0,300.0,219.0,379.0,138.0,96.0,51.0,322.0,517.0,391.0,533.0,175.0,578.0,97.0,100.0,181.0,574.0,134.0,2440.0
2020-10-06,44546.0,31526.0,4828.0,72049.0,14546.0,2677.0,11310.0,11998.0,7650.0,14740.0,1027.0,4056.0,4482.0,1511.0,2159.0,1560.0,2088.0,818.0,717.0,436.0,2071.0,361.0,700.0,500.0,1499.0,0.0,2553.0,399.0,688.0,477.0,287.0,60.0,120.0,831.0,424.0,642.0,932.0,91.0,549.0,143.0,82.0,406.0,317.0,129.0,1551.0
2020-10-07,49137.0,30938.0,4580.0,78524.0,14168.0,3677.0,18823.0,10491.0,7876.0,16447.0,1913.0,4538.0,4887.0,1581.0,2108.0,1134.0,3577.0,816.0,1475.0,437.0,2804.0,238.0,1077.0,506.0,1520.0,2312.0,2776.0,406.0,834.0,468.0,363.0,335.0,121.0,1062.0,611.0,354.0,788.0,356.0,508.0,182.0,172.0,672.0,777.0,121.0,3439.0
2020-10-08,57890.0,26830.0,5300.0,70496.0,17545.0,4458.0,17340.0,12423.0,8495.0,15454.0,1736.0,4850.0,5545.0,1615.0,2402.0,1576.0,5728.0,932.0,1514.0,516.0,2232.0,263.0,1172.0,627.0,1441.0,2357.0,2929.0,434.0,776.0,421.0,542.0,358.0,151.0,1121.0,502.0,656.0,881.0,387.0,472.0,191.0,119.0,718.0,724.0,138.0,4364.0
2020-10-09,55079.0,27733.0,5532.0,73272.0,13868.0,5372.0,20697.0,12788.0,8121.0,15099.0,1461.0,4094.0,5961.0,1629.0,2455.0,1753.0,5385.0,1176.0,803.0,612.0,2901.0,257.0,1487.0,603.0,1278.0,0.0,3445.0,391.0,455.0,407.0,457.0,348.0,173.0,918.0,617.0,880.0,959.0,365.0,527.0,215.0,211.0,614.0,585.0,146.0,2059.0
2020-10-10,55367.0,23744.0,4308.0,74383.0,15167.0,5724.0,26677.0,0.0,8447.0,12414.0,2544.0,4294.0,5901.0,1649.0,1754.0,1826.0,7950.0,1374.0,980.0,448.0,2156.0,237.0,0.0,678.0,1203.0,648.5,3443.0,306.0,609.0,405.0,486.0,335.0,168.0,929.0,1011.0,594.0,703.0,380.0,519.0,233.0,188.0,649.0,557.0,136.0,5008.0
2020-10-11,46900.0,12191.0,3175.0,66732.0,12881.0,5456.0,15994.0,0.0,8569.0,10324.0,1575.0,4497.0,4960.0,1502.0,1897.0,1776.0,5327.0,1068.0,205.0,83.0,2415.0,111.0,0.0,436.0,1193.0,1297.0,2563.0,280.0,171.0,323.0,508.0,352.0,102.0,389.0,814.0,935.0,697.0,411.0,523.0,230.0,157.0,715.0,463.0,132.0,2071.0
2020-10-12,42080.0,8636.0,3542.0,55342.0,13982.0,4619.0,8715.0,27856.0,7768.0,9524.0,888.0,3267.0,4606.0,1614.0,1525.0,1461.0,3622.0,1173.0,282.0,587.0,3475.0,121.0,4068.0,278.0,1472.0,0.0,1357.0,294.0,111.0,348.0,181.0,108.0,67.0,467.0,823.0,332.0,669.0,169.0,478.0,122.0,123.0,370.0,366.0,253.0,4047.0
2020-10-13,50123.0,13359.0,4295.0,63509.0,17235.0,5898.0,13626.0,7118.0,5014.0,13305.0,1178.0,3906.0,5311.0,1632.0,3470.0,1448.0,7360.0,1025.0,856.0,785.0,1897.0,227.0,1445.0,498.0,1537.0,0.0,3185.0,408.0,554.0,474.0,372.0,74.0,152.0,657.0,808.0,439.0,853.0,399.0,569.0,277.0,108.0,745.0,165.0,74.0,3556.0
2020-10-14,58442.0,27844.0,4056.0,67708.0,19739.0,7332.0,22643.0,11970.0,6061.0,14932.0,1877.0,4127.0,5780.0,1671.0,2539.0,1092.0,8271.0,920.0,912.0,819.0,1823.0,219.0,2823.0,552.0,1684.0,2234.0,3387.0,435.0,714.0,501.0,748.0,404.0,245.0,1149.0,1084.0,606.0,648.0,707.0,680.0,369.0,244.0,1058.0,654.0,185.0,2638.0
2020-10-15,63538.0,30426.0,5514.0,63371.0,18983.0,8803.0,29757.0,13318.0,6823.0,17096.0,1770.0,4411.0,5260.0,1693.0,2493.0,1124.0,9231.5,950.0,1277.0,914.0,2162.0,178.0,2613.0,708.0,1600.0,0.0,3317.0,452.0,671.0,472.0,793.0,110.0,203.0,652.0,1186.0,631.0,751.0,745.0,919.0,530.0,245.0,1371.0,404.0,193.0,3749.0
2020-10-16,70174.0,28596.0,6751.0,62212.0,15636.0,10009.0,25410.0,15186.0,8372.0,16546.0,2019.0,4301.0,6205.0,1812.0,2440.0,1694.0,10192.0,1293.0,1299.0,998.0,3052.0,243.0,3105.0,639.0,1527.0,0.0,3498.0,503.0,666.0,433.0,1131.0,433.0,265.0,784.0,998.0,602.0,886.0,834.0,887.0,509.0,279.0,1465.0,384.0,221.0,4392.0
2020-10-17,54832.0,20776.0,5447.0,61871.0,16173.0,10925.0,32139.0,0.0,7017.0,13510.0,1928.0,4301.0,6629.0,1723.0,1783.0,1813.0,9665.0,1791.0,763.0,603.0,2588.0,148.0,0.0,623.0,1209.0,0.0,3763.0,482.0,597.0,359.0,1096.0,258.0,227.0,792.0,1251.0,903.0,533.0,899.0,958.0,528.0,287.0,1540.0,475.0,205.0,3167.0
2020-10-18,52170.0,12051.0,4119.0,55722.0,16981.0,11705.0,29837.0,0.0,7201.0,10561.0,1662.0,4105.0,5445.0,1815.0,1933.0,1757.0,9138.0,1474.0,867.0,395.0,2280.0,61.0,0.0,430.0,1274.0,0.0,2721.0,438.0,332.0,348.0,819.0,301.0,214.0,398.0,1284.0,831.0,709.0,726.0,1192.0,647.0,280.0,1694.0,422.0,199.0,2942.0
2020-10-19,67882.0,16579.0,3699.0,46790.0,18813.0,9337.0,13538.0,6936.5,6311.0,12982.0,1461.0,3373.0,4986.0,2026.0,3141.0,1545.0,8227.0,1478.0,134.0,1024.0,2551.0,119.0,1504.0,316.0,1637.0,2185.0,2117.0,432.0,239.0,381.0,393.0,153.0,122.0,252.0,1031.0,956.0,728.0,537.0,1186.0,331.0,210.0,766.0,320.0,214.0,3790.0
2020-10-20,61737.0,23766.0,5788.0,54044.0,21337.0,10871.0,20376.0,13873.0,8256.0,16337.0,1050.0,3602.0,5680.0,1894.0,2477.0,1173.0,9679.0,989.0,692.0,1336.0,1606.0,147.0,3008.0,481.0,1380.0,1723.0,3254.0,667.0,620.0,385.0,890.0,130.0,326.0,656.0,1263.0,851.0,621.0,794.0,1194.0,584.0,210.0,1234.0,306.0,213.0,3093.0
2020-10-21,60706.0,25856.0,6845.0,55839.0,26692.0,15199.0,26797.0,16973.0,7561.0,18326.0,2055.0,4267.0,6975.0,2013.0,2659.0,1159.0,10048.805555555555,1423.0,1510.0,1472.0,1468.0,191.0,5596.0,615.0,1545.0,1442.0,3577.0,865.0,196.0,405.0,1424.0,363.0,512.0,833.0,1166.0,846.0,746.0,1509.0,1351.0,714.0,463.0,1836.0,425.0,252.0,3365.0
2020-10-22,79621.0,24764.0,6612.0,54366.0,21245.0,16078.0,40813.0,20986.0,8673.0,16325.0,2156.0,4432.0,7320.0,2102.0,2548.0,1494.0,10048.180555555555,2032.0,826.0,1595.0,1645.0,217.0,5256.0,616.0,1696.0,0.0,4151.0,882.0,757.0,401.0,1563.0,322.0,416.0,777.0,1054.0,431.0,707.0,1664.0,1595.0,825.0,471.0,1663.4,475.0,276.0,3637.0
2020-10-23,81659.0,30001.0,6604.0,53370.0,20539.0,19143.0,42213.0,19851.0,8569.0,15718.0,1897.0,4369.0,7780.0,2165.0,3105.0,1775.0,10047.555555555555,2066.0,1819.0,1589.0,1911.0,167.0,6634.0,745.0,1586.0,1322.0,3685.0,841.0,730.0,383.0,1867.0,365.0,579.0,688.0,785.0,0.0,733.0,1661.0,1759.0,803.0,468.0,1490.8,0.0,273.0,4499.0
2020-10-24,78375.0,24984.0,6025.0,50129.0,23021.0,19640.0,45265.0,0.0,8769.0,11968.0,1834.0,4070.0,7275.0,2091.0,2014.0,1636.0,9676.5,1820.0,1344.0,1043.0,2020.0,167.0,0.0,726.0,1094.0,1585.0,4045.0,935.0,730.0,395.0,2242.0,329.0,757.0,833.0,847.0,1215.0,784.0,1967.0,1941.0,792.0,550.0,1318.2,1145.0,250.0,2225.0
2020-10-25,60975.0,12254.0,4360.0,45148.0,19797.0,21273.0,6554.0,0.0,8174.0,9253.0,1622.0,3732.0,6406.0,2017.0,1930.0,1521.0,9305.444444444443,3149.0,2021.0,327.0,2209.0,74.0,0.0,493.0,1308.0,0.0,3020.0,790.0,155.0,323.0,2421.0,315.0,614.0,414.0,1020.0,490.0,551.0,1676.0,1928.0,946.0,591.0,1145.6,509.0,263.0,2856.0
2020-10-26,64564.0,18611.0,4166.0,36470.0,20896.0,17007.0,72438.0,9209.0,9167.0,11712.0,891.0,3222.0,5625.0,2198.0,4230.0,1535.0,8934.388888888889,2316.0,543.0,2243.0,1602.0,99.0,2974.5,410.0,1436.0,3600.0,2264.0,714.0,107.0,357.0,828.0,166.0,341.0,308.0,939.0,752.0,515.0,1130.0,1872.0,527.0,621.0,973.0,316.0,276.0,1741.0
2020-10-27,77223.0,29982.0,5942.0,43893.0,22891.0,21989.0,34458.0,18418.0,8166.0,14308.0,1092.0,3520.0,6885.0,2209.0,2749.0,927.0,8563.333333333332,2079.0,1014.0,2569.0,1514.0,172.0,5949.0,646.0,1335.0,0.0,3988.0,1256.0,677.0,399.0,1413.0,152.0,1053.0,649.0,700.0,657.0,448.0,1523.0,1824.0,663.0,446.0,1600.0,165.0,287.0,570.0
2020-10-28,86477.0,28351.0,5595.0,49881.0,24711.0,24988.0,36719.0,19765.0,8717.0,13924.0,1863.0,4029.0,7790.0,2305.0,2876.0,1005.0,8192.277777777777,2291.0,1716.0,2760.0,2036.0,197.0,4461.75,731.0,1493.0,1879.0,3985.0,1547.0,749.0,416.0,2378.0,422.0,1328.0,861.0,667.0,576.0,733.0,2612.0,1731.0,988.0,1013.0,1637.5,562.0,320.0,1954.0
2020-10-29,91293.0,26700.0,5948.0,48648.0,23070.0,26829.0,46636.0,23580.0,11187.0,13267.0,2056.0,3565.0,7641.0,2319.0,2956.0,1520.0,7821.222222222223,2194.0,1394.0,2689.0,1755.0,163.0,2974.5,808.0,1681.0,0.0,4320.0,1211.0,470.0,435.0,2776.0,442.0,1384.0,912.0,863.0,951.0,760.0,2490.0,1709.0,1015.0,814.0,1675.0,343.0,306.0,2364.0
2020-10-30,99848.0,24353.0,6000.0,48268.0,24410.0,31079.0,49473.0,25595.0,10029.0,13379.0,1912.0,2897.0,8608.0,2322.0,3427.0,1521.0,7450.166666666666,3286.0,845.0,2891.0,1998.0,147.0,1487.25,774.0,1604.0,3751.0,3256.0,1686.0,549.0,398.0,2772.0,587.0,1545.0,968.0,762.0,738.0,546.0,1798.0,1696.0,1022.0,1055.0,1712.5,419.0,319.0,3517.0
2020-10-31,87343.0,13170.0,6151.0,46963.0,21917.0,31756.0,35101.0,0.0,11033.0,9745.0,1770.0,3143.0,9058.0,2213.0,2322.0,1685.0,7079.111111111111,3908.0,1045.0,1803.0,1796.0,126.0,0.0,877.0,1320.0,1784.0,3790.0,2055.0,600.0,402.0,2769.0,633.0,1817.0,839.0,397.0,0.0,589.0,1804.0,1673.0,1095.0,910.0,1750.0,686.0,291.0,2508.0
2020-11-01,77830.0,10188.0,4430.0,45231.0,23261.0,29905.0,46179.0,0.0,9137.0,6609.0,1371.0,2696.0,8243.0,2106.0,2517.0,1608.0,6708.055555555556,3878.0,1002.0,1225.0,2384.0,76.0,0.0,613.0,1568.0,1302.0,3460.0,1678.0,165.0,374.0,2179.0,681.0,1449.0,542.0,546.0,1324.0,546.0,1342.0,1791.0,1175.0,1180.0,1787.5,314.0,330.0,2824.0
2020-11-02,81806.0,8249.0,3763.0,38310.0,18960.0,22253.0,104707.0,9334.5,9935.0,9598.0,772.0,2618.0,6994.0,2302.0,3304.0,1276.0,6337.0,3581.0,368.0,2427.0,2287.0,34.0,3063.0,487.0,1736.0,791.0,2526.0,1151.0,0.0,381.0,1165.0,483.0,802.0,195.0,748.0,193.0,425.0,557.0,1852.0,596.0,619.0,1194.0,259.0,302.0,2933.0
2020-11-03,124766.0,14582.0,5250.0,46253.0,20022.0,28241.0,72298.0,18669.0,6136.0,12145.0,1241.0,2973.0,9116.0,2343.0,4721.0,1062.0,5186.0,3989.0,548.0,4041.0,1761.0,69.0,6126.0,865.0,1659.0,1220.0,4495.0,2166.0,379.0,473.0,1427.0,458.0,1878.0,710.0,298.0,283.0,472.0,1176.0,1943.0,1242.0,748.0,1328.0,257.0,405.0,3114.0
2020-11-04,100261.0,23316.0,5225.0,50210.0,25187.0,30548.0,40617.3,25042.0,8694.0,10652.0,1712.0,3356.0,9809.0,2391.0,2859.0,840.0,8157.0,4219.0,1323.0,4054.0,976.0,126.0,4594.5,624.0,1517.0,1237.0,5745.0,2646.0,664.0,426.0,2480.0,701.0,2412.0,1020.0,435.0,436.0,630.0,2026.0,2295.0,1227.0,759.0,1280.3333333333333,430.0,548.0,3309.0
2020-11-05,128081.0,23845.0,5567.0,47638.0,24152.0,34502.0,57352.0,21908.0,9891.0,11100.0,1866.0,4065.0,10138.0,2311.0,4040.0,1540.0,8430.0,3928.0,350.0,3754.0,1588.0,139.0,3063.0,1048.0,1842.0,1971.0,5641.0,2915.0,702.0,450.0,2848.0,703.0,2181.0,1059.0,563.0,223.0,520.0,1686.0,2401.0,1364.0,1405.0,1232.6666666666667,546.0,642.0,3051.0
2020-11-06,127056.0,20200.0,5931.0,50356.0,23300.0,37802.0,60711.0,22516.0,9756.0,11786.0,1761.0,3778.0,9935.0,2436.0,4809.0,1808.0,8703.0,4709.0,725.0,3839.0,2084.0,142.0,1531.5,1143.0,1469.0,0.0,5398.0,2447.0,653.0,436.0,2890.0,822.0,2282.0,935.0,492.0,229.0,703.0,1564.0,2775.0,1465.0,1435.0,1185.0,476.0,631.0,2909.0
2020-11-07,127064.0,17744.0,6810.0,45674.0,24976.0,39809.0,86655.0,0.0,8714.0,8037.0,1731.0,4262.0,11033.0,2483.0,4230.0,1587.0,6124.0,5318.0,978.0,2301.0,2152.0,84.0,0.0,1333.0,1289.0,3209.0,5836.0,2555.0,548.0,407.0,2399.0,774.0,2677.0,1174.0,317.0,465.0,460.0,1612.0,2859.0,1410.0,1683.0,1137.3333333333333,345.0,581.0,2753.0
2020-11-08,119673.0,10502.0,5887.0,45903.0,20588.0,32614.0,38562.0,0.0,7440.0,5331.0,1372.0,3880.0,9647.0,2516.0,3952.0,1581.0,6621.0,4673.0,1421.0,675.0,2434.0,48.0,0.0,950.0,1474.0,1576.0,4596.0,1889.0,212.0,363.0,2543.0,899.0,2112.0,671.0,539.0,0.0,648.0,891.0,2901.0,1663.0,1596.0,1089.6666666666667,537.0,670.0,2817.0
2020-11-09,116955.0,13414.0,4960.0,38073.0,21358.0,25269.0,20739.0,0.0,5177.0,8317.0,1247.0,2853.0,8908.0,2576.0,4891.0,1321.0,2393.0,5162.0,362.0,3816.0,2054.0,86.0,2990.0,780.0,1683.0,450.0,3170.0,1489.0,98.0,392.0,1529.0,656.0,1318.0,331.0,265.0,532.0,359.0,464.0,2927.0,635.0,1190.0,1042.0,421.0,642.0,2571.0
2020-11-10,136554.0,46424.0,5746.0,44281.0,20415.0,35090.0,22322.0,0.0,6292.0,11977.0,1729.0,3779.0,10391.0,2529.0,4641.0,1028.0,4293.0,4140.0,442.0,4390.0,1300.0,103.0,5980.0,1283.0,1699.0,1424.0,5214.0,2383.0,769.0,471.0,1467.0,575.0,2823.0,915.0,230.0,231.0,549.0,1092.0,2970.0,1346.0,1060.0,1221.0,528.0,753.0,2736.0
2020-11-11,147682.0,26247.0,7646.0,47905.0,22965.0,32961.0,36061.0,9755.5,9970.0,10880.0,2140.0,3770.0,10879.0,2693.0,4120.0,897.0,7916.0,3945.0,919.0,3945.0,1667.0,112.0,6452.0,1544.0,1733.0,1529.0,5461.0,2751.0,682.0,394.0,2597.0,810.0,3536.0,1115.0,358.0,365.0,609.0,2222.0,2911.0,1202.0,1569.0,1861.0,134.0,811.0,2569.0
2020-11-12,158795.0,33919.0,5658.0,44879.0,33487.0,37977.0,32388.0,19511.0,8686.0,11163.0,2338.0,4173.0,11332.0,2841.0,5491.0,1634.0,5002.0,3927.0,883.0,3414.0,1404.0,113.0,6924.0,1659.0,1845.0,1584.0,5488.0,3316.0,732.0,311.0,3082.0,775.0,3341.0,1331.0,385.0,299.0,547.0,1931.0,3120.0,1622.0,1542.0,1782.0,371.0,851.0,1913.0
2020-11-13,179519.0,38718.0,5558.0,44684.0,27315.0,40902.0,23914.0,21371.0,8685.0,11859.0,2213.0,5444.0,12053.0,3045.0,4864.0,1592.0,4619.0,5097.0,1161.0,4212.0,1893.0,180.0,6739.0,1704.0,1767.0,1562.0,5515.0,3038.0,580.0,441.0,3056.0,817.0,3499.0,1323.0,467.0,611.0,739.0,1515.0,3473.0,1364.0,1891.0,1703.0,918.0,867.0,2111.0
2020-11-14,164050.0,26278.0,5860.0,41100.0,26877.0,37249.0,31957.0,0.0,8937.0,8468.0,2237.0,5272.0,12785.0,3116.0,4285.0,1646.0,6268.0,4836.0,953.0,2498.0,1624.0,112.0,0.0,1735.0,1531.0,1671.0,5875.0,2835.0,596.0,349.0,2866.0,903.0,3822.0,1411.0,427.0,476.0,673.0,1737.0,3504.0,1849.0,1733.0,1472.0,671.0,844.0,1946.0
2020-11-15,139715.0,13906.0,3269.0,30548.0,24975.0,33977.0,27192.0,0.0,7112.0,5645.0,1842.0,4106.0,10940.0,3223.0,4105.0,1597.0,4659.0,4238.0,668.0,816.0,1501.0,65.0,0.0,1439.0,1837.0,1065.0,4966.0,1695.0,166.0,305.0,2362.0,856.0,3482.0,507.0,377.0,547.0,509.0,920.0,3020.0,2259.0,1372.0,1482.0,499.0,860.0,1477.0
2020-11-16,153088.0,15744.0,2874.0,29163.0,21377.0,27352.0,9635.0,6579.5,6471.0,7893.0,1245.0,3535.0,10048.0,3316.0,5818.0,1331.0,1932.0,6495.0,381.0,3519.0,1736.0,125.0,2280.0,950.0,2139.0,599.0,3012.0,2198.0,147.0,301.0,1313.0,1238.0,2813.0,564.0,453.0,137.0,525.0,502.0,3157.0,1395.0,1100.0,549.0,479.0,910.0,1197.0
2020-11-17,164648.0,35490.0,1757.0,38617.0,20062.0,32191.0,45361.0,13159.0,5911.0,10621.0,1987.0,3807.0,12177.0,3819.0,4423.0,1006.0,2734.0,5203.0,428.0,4828.0,1144.0,102.0,4560.0,1700.0,2212.0,720.0,5415.0,2422.0,698.0,362.0,1945.0,705.0,4994.0,1069.0,330.0,249.0,758.0,1393.0,3117.0,2075.0,1101.0,984.0,494.0,1002.0,502.0
2020-11-18,171969.0,34752.0,3918.0,45576.0,19618.0,34280.0,28619.0,15318.0,6875.0,10332.0,2888.0,4265.0,12764.0,4215.0,4714.0,948.0,5182.0,4290.0,1146.0,3938.0,1379.0,96.0,6114.0,2194.0,2111.0,2049.0,5391.0,3209.0,651.0,290.0,3251.0,1030.0,5613.0,1607.0,372.0,0.0,782.0,2027.0,3443.0,2239.0,1982.0,1589.0,460.0,1038.0,1442.0
2020-11-19,192300.0,35862.0,4472.0,45882.0,22922.0,36176.0,20560.0,16233.0,7487.0,10097.0,2514.0,4798.0,13630.0,4542.0,5015.0,1454.0,4477.0,4512.0,996.0,3899.0,1333.0,187.0,5007.0,2385.0,2364.0,0.0,4559.0,3227.0,685.0,319.0,3164.0,993.0,6109.0,1442.0,415.0,0.0,856.0,2070.0,3697.0,2597.0,1662.0,1520.0,1026.0,1023.0,2103.0
2020-11-20,201668.0,38770.0,6426.0,46232.0,20263.0,37239.0,23102.0,15156.0,7954.0,9608.0,3105.0,4792.0,14834.0,5103.0,5073.0,1573.0,3416.0,4440.0,594.0,3983.0,1637.0,98.0,4946.0,2421.0,2275.0,2493.0,4706.0,2551.0,691.0,286.0,2958.0,980.0,6254.0,1422.0,329.0,63.0,563.0,1546.0,3768.0,3169.0,2316.0,1667.0,601.0,1103.0,1945.0
2020-11-21,179819.0,30222.0,6719.0,45209.0,19890.0,34764.0,17668.0,0.0,7049.0,7140.0,2646.0,4998.0,14864.0,5532.0,4829.0,1558.0,3224.0,4397.0,1036.0,2279.0,1785.0,68.0,0.0,2592.0,1847.0,1206.0,4702.0,2309.0,660.0,221.0,3573.0,910.0,5774.0,1306.0,341.0,884.0,799.0,1704.0,3824.0,2735.0,2096.0,1193.0,986.0,1019.0,1674.0
2020-11-22,146587.0,17926.0,9187.0,44059.0,18675.0,28337.0,13130.0,0.0,7924.0,4184.0,2270.0,4360.0,12365.0,6017.0,4634.0,1497.0,1875.0,4320.0,767.0,1123.0,1966.0,56.0,0.0,2159.0,2060.0,1240.0,3979.0,1498.0,212.0,224.0,3308.0,873.0,4995.0,1252.0,318.0,0.0,619.0,1024.0,4048.0,3196.0,2179.0,1385.0,640.0,1088.0,1669.0
2020-11-23,181511.0,18158.0,7483.0,37975.0,15458.0,22927.0,4754.0,25886.0,6562.0,4265.0,2080.0,4442.0,11227.0,6713.0,6772.0,1440.0,1123.0,3334.0,301.0,3146.0,1796.0,56.0,2120.5,1518.0,2419.0,485.0,2587.0,1387.0,93.0,231.0,1973.0,44.0,5067.0,477.0,250.0,776.0,596.0,470.0,3958.0,2187.0,1134.0,485.0,419.0,1005.0,1980.0
2020-11-24,173562.0,34533.0,10794.0,44376.0,11306.0,23227.0,9690.0,12228.0,7515.0,7164.0,2493.0,4192.0,12526.0,7381.0,5430.0,1007.0,1901.0,3929.0,492.0,4382.0,1108.0,113.0,4241.0,1229.0,2230.0,1017.0,3999.0,2131.0,627.0,252.0,2323.0,1418.0,6842.0,1215.0,219.0,0.0,819.0,1302.0,3128.0,3646.0,1339.0,813.0,282.0,1015.0,1790.0
2020-11-25,180212.0,44628.0,10335.0,44489.0,18222.0,25852.0,16488.0,10222.0,8497.0,8593.0,3250.0,5534.0,14164.0,6814.0,5645.0,1005.0,3164.0,3806.0,794.0,3712.0,1193.0,129.0,4876.0,1942.0,2156.0,1094.0,4979.0,2151.0,640.0,326.0,3603.0,1024.0,7579.0,1570.0,257.0,905.0,987.0,2226.0,3071.0,3469.0,2391.0,1563.0,285.0,1025.0,1948.0
2020-11-26,117249.0,40885.0,8107.0,43082.0,17562.0,29001.0,12901.0,12289.0,9496.0,9043.0,3069.0,4917.0,15623.0,36008.0,5862.0,1570.0,2565.0,6360.0,908.0,3568.0,1382.0,114.0,4509.0,2500.0,2292.0,1168.0,4178.0,2018.0,696.0,322.0,4009.0,981.0,7606.0,1691.0,307.0,565.0,639.0,1767.0,3801.0,3705.0,2101.0,1785.0,1526.0,1085.0,1614.0
2020-11-27,214634.0,33508.0,12081.0,41322.0,14773.0,28342.0,12561.0,10853.0,10023.0,7846.0,3370.0,5828.0,16494.0,44506.0,5869.0,1581.0,3297.0,6393.0,1396.0,3327.0,1621.0,104.0,4312.0,2531.0,2273.0,1295.0,4592.0,1981.0,447.0,302.0,4080.0,987.0,7780.0,1246.0,205.0,453.0,919.0,1601.0,4780.0,3712.0,2377.0,1476.0,855.0,1058.0,1703.0
2020-11-28,168224.0,51485.0,10728.0,41810.0,15896.0,26315.0,12477.0,0.0,9103.0,6098.0,3198.0,5418.0,16585.0,30103.0,5584.0,1698.0,3619.0,6268.0,1375.0,1792.0,1879.0,98.0,0.0,2675.0,1908.0,1210.0,4412.0,1747.0,666.0,220.0,3987.0,1010.0,7041.0,1712.0,243.0,379.0,695.0,1583.0,4472.0,3468.3333333333335,2123.0,1248.0,876.0,1044.0,1380.0
2020-11-29,140351.0,21012.0,5668.0,38772.0,12185.0,20646.0,9763.0,0.0,8763.0,5432.0,2563.0,6267.0,13271.0,29281.0,5453.0,1489.0,2151.0,6819.0,1208.0,739.0,2067.0,30.0,0.0,2062.0,1788.0,1271.0,4115.0,1193.0,173.0,217.0,2919.0,958.0,6179.0,1165.0,299.0,375.0,775.0,1124.0,4426.0,3224.6666666666665,1916.0,1174.0,820.0,1009.0,1255.0
2020-11-30,154913.0,23695.0,6472.0,31118.0,12358.0,16376.0,4030.0,19979.0,8430.0,5726.0,2302.0,4617.0,10238.0,31219.0,7674.0,1313.0,746.0,5595.0,568.0,2814.0,1766.0,86.0,1901.0,1436.0,2525.0,518.0,2533.0,1044.0,91.0,232.0,1830.0,800.0,6224.0,347.0,303.0,365.0,518.0,433.0,3216.0,2981.0,1200.0,356.0,515.0,978.0,1474.0
2020-12-01,197116.0,51985.0,8819.0,36604.0,13460.0,19347.0,8256.0,8257.0,7986.0,8037.0,2295.0,5092.0,12774.0,30110.0,5800.0,1121.0,1867.0,3951.0,988.0,3475.0,1295.0,102.0,3802.0,2033.0,2293.0,0.0,3508.0,2199.0,712.0,263.0,2900.0,1002.0,7999.0,1499.0,254.0,0.0,1055.0,1321.0,3759.0,3461.5,1269.0,843.0,314.0,953.0,0.0
2020-12-02,196161.0,48475.0,11251.0,35551.0,16197.0,20709.0,14071.0,9331.0,9297.0,7533.0,4173.0,5533.0,13443.0,31923.0,6368.0,1034.0,3040.0,4136.0,1203.0,3138.0,1432.0,184.0,4786.0,2432.0,2198.0,2511.0,4346.0,2185.0,686.0,249.0,3539.0,777.0,7919.0,1717.0,268.0,891.0,1003.0,2431.0,4033.0,3942.0,2242.0,1264.0,895.0,932.0,2794.0
